approval_status,approval_org,indication,cancer_type,biomarker,therapy_drug,therapy_approach,therapy_strategy,therapy_type,approval_url,publication_date,context
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.,Prostate Adenocarcinoma,BRCA1 pathogenic variants [present],['Olaparib'],Monotherapy,['PARP inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf,2023-11-06,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.
Cancer type: Prostate Adenocarcinoma
Biomarkers: BRCA1 pathogenic variants [present]
Therapy: Olaparib
Therapy approach: Monotherapy
Therapy strategy: PARP inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf
Publication date: 2023-11-06"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.,Prostate Adenocarcinoma,BRCA2 oncogenic variants [present],['Olaparib'],Monotherapy,['PARP inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf,2023-11-06,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.
Cancer type: Prostate Adenocarcinoma
Biomarkers: BRCA2 oncogenic variants [present]
Therapy: Olaparib
Therapy approach: Monotherapy
Therapy strategy: PARP inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf
Publication date: 2023-11-06"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.,Prostate Adenocarcinoma,BRCA2 pathogenic variants [present],['Olaparib'],Monotherapy,['PARP inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf,2023-11-06,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.
Cancer type: Prostate Adenocarcinoma
Biomarkers: BRCA2 pathogenic variants [present]
Therapy: Olaparib
Therapy approach: Monotherapy
Therapy strategy: PARP inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf
Publication date: 2023-11-06"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.,Prostate Adenocarcinoma,ATM pathogenic variants [present],['Olaparib'],Monotherapy,['PARP inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf,2023-11-06,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.
Cancer type: Prostate Adenocarcinoma
Biomarkers: ATM pathogenic variants [present]
Therapy: Olaparib
Therapy approach: Monotherapy
Therapy strategy: PARP inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf
Publication date: 2023-11-06"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.,Prostate Adenocarcinoma,ATM oncogenic variants [present],['Olaparib'],Monotherapy,['PARP inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf,2023-11-06,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.
Cancer type: Prostate Adenocarcinoma
Biomarkers: ATM oncogenic variants [present]
Therapy: Olaparib
Therapy approach: Monotherapy
Therapy strategy: PARP inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf
Publication date: 2023-11-06"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.,Prostate Adenocarcinoma,BARD1 pathogenic variants [present],['Olaparib'],Monotherapy,['PARP inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf,2023-11-06,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.
Cancer type: Prostate Adenocarcinoma
Biomarkers: BARD1 pathogenic variants [present]
Therapy: Olaparib
Therapy approach: Monotherapy
Therapy strategy: PARP inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf
Publication date: 2023-11-06"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.,Prostate Adenocarcinoma,BARD1 oncogenic variants [present],['Olaparib'],Monotherapy,['PARP inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf,2023-11-06,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.
Cancer type: Prostate Adenocarcinoma
Biomarkers: BARD1 oncogenic variants [present]
Therapy: Olaparib
Therapy approach: Monotherapy
Therapy strategy: PARP inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf
Publication date: 2023-11-06"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.,Prostate Adenocarcinoma,BRIP1 oncogenic variants [present],['Olaparib'],Monotherapy,['PARP inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf,2023-11-06,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.
Cancer type: Prostate Adenocarcinoma
Biomarkers: BRIP1 oncogenic variants [present]
Therapy: Olaparib
Therapy approach: Monotherapy
Therapy strategy: PARP inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf
Publication date: 2023-11-06"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.,Prostate Adenocarcinoma,BRIP1 pathogenic variants [present],['Olaparib'],Monotherapy,['PARP inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf,2023-11-06,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.
Cancer type: Prostate Adenocarcinoma
Biomarkers: BRIP1 pathogenic variants [present]
Therapy: Olaparib
Therapy approach: Monotherapy
Therapy strategy: PARP inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf
Publication date: 2023-11-06"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.,Prostate Adenocarcinoma,CDK12 pathogenic variants [present],['Olaparib'],Monotherapy,['PARP inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf,2023-11-06,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.
Cancer type: Prostate Adenocarcinoma
Biomarkers: CDK12 pathogenic variants [present]
Therapy: Olaparib
Therapy approach: Monotherapy
Therapy strategy: PARP inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf
Publication date: 2023-11-06"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.,Prostate Adenocarcinoma,CDK12 oncogenic variants [present],['Olaparib'],Monotherapy,['PARP inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf,2023-11-06,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.
Cancer type: Prostate Adenocarcinoma
Biomarkers: CDK12 oncogenic variants [present]
Therapy: Olaparib
Therapy approach: Monotherapy
Therapy strategy: PARP inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf
Publication date: 2023-11-06"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.,Prostate Adenocarcinoma,CHEK1 pathogenic variants [present],['Olaparib'],Monotherapy,['PARP inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf,2023-11-06,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.
Cancer type: Prostate Adenocarcinoma
Biomarkers: CHEK1 pathogenic variants [present]
Therapy: Olaparib
Therapy approach: Monotherapy
Therapy strategy: PARP inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf
Publication date: 2023-11-06"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.,Prostate Adenocarcinoma,CHEK1 oncogenic variants [present],['Olaparib'],Monotherapy,['PARP inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf,2023-11-06,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.
Cancer type: Prostate Adenocarcinoma
Biomarkers: CHEK1 oncogenic variants [present]
Therapy: Olaparib
Therapy approach: Monotherapy
Therapy strategy: PARP inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf
Publication date: 2023-11-06"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.,Prostate Adenocarcinoma,CHEK2 pathogenic variants [present],['Olaparib'],Monotherapy,['PARP inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf,2023-11-06,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.
Cancer type: Prostate Adenocarcinoma
Biomarkers: CHEK2 pathogenic variants [present]
Therapy: Olaparib
Therapy approach: Monotherapy
Therapy strategy: PARP inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf
Publication date: 2023-11-06"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.,Prostate Adenocarcinoma,CHEK2 oncogenic variants [present],['Olaparib'],Monotherapy,['PARP inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf,2023-11-06,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.
Cancer type: Prostate Adenocarcinoma
Biomarkers: CHEK2 oncogenic variants [present]
Therapy: Olaparib
Therapy approach: Monotherapy
Therapy strategy: PARP inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf
Publication date: 2023-11-06"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.,Prostate Adenocarcinoma,FANCL pathogenic variants [present],['Olaparib'],Monotherapy,['PARP inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf,2023-11-06,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.
Cancer type: Prostate Adenocarcinoma
Biomarkers: FANCL pathogenic variants [present]
Therapy: Olaparib
Therapy approach: Monotherapy
Therapy strategy: PARP inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf
Publication date: 2023-11-06"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.,Prostate Adenocarcinoma,FANCL oncogenic variants [present],['Olaparib'],Monotherapy,['PARP inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf,2023-11-06,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.
Cancer type: Prostate Adenocarcinoma
Biomarkers: FANCL oncogenic variants [present]
Therapy: Olaparib
Therapy approach: Monotherapy
Therapy strategy: PARP inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf
Publication date: 2023-11-06"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.,Prostate Adenocarcinoma,PALB2 pathogenic variants [present],['Olaparib'],Monotherapy,['PARP inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf,2023-11-06,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.
Cancer type: Prostate Adenocarcinoma
Biomarkers: PALB2 pathogenic variants [present]
Therapy: Olaparib
Therapy approach: Monotherapy
Therapy strategy: PARP inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf
Publication date: 2023-11-06"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.,Prostate Adenocarcinoma,PALB2 oncogenic variants [present],['Olaparib'],Monotherapy,['PARP inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf,2023-11-06,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.
Cancer type: Prostate Adenocarcinoma
Biomarkers: PALB2 oncogenic variants [present]
Therapy: Olaparib
Therapy approach: Monotherapy
Therapy strategy: PARP inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf
Publication date: 2023-11-06"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.,Prostate Adenocarcinoma,RAD51B pathogenic variants [present],['Olaparib'],Monotherapy,['PARP inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf,2023-11-06,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.
Cancer type: Prostate Adenocarcinoma
Biomarkers: RAD51B pathogenic variants [present]
Therapy: Olaparib
Therapy approach: Monotherapy
Therapy strategy: PARP inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf
Publication date: 2023-11-06"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.,Prostate Adenocarcinoma,RAD51B oncogenic variants [present],['Talazoparib'],Monotherapy,['PARP inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf,2023-11-06,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.
Cancer type: Prostate Adenocarcinoma
Biomarkers: RAD51B oncogenic variants [present]
Therapy: Talazoparib
Therapy approach: Monotherapy
Therapy strategy: PARP inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf
Publication date: 2023-11-06"
Regulatory approval,fda,The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.,Prostate Adenocarcinoma,RAD51C pathogenic variants [present],['Olaparib'],Monotherapy,['PARP inhibition'],['Targeted therapy'],https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf,2023-11-06,"Approval status: Regulatory approval (fda)
Indication: The U.S. Food and Drug Administration granted approval to olaparib for the treatment of adult patients with deleterious or suspected deleterious germline or somatic homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) who have progressed following prior treatment with enzalutamide or abiraterone. Olaparib's product label specifies to select patients for therapy based on an FDA-approved companion diagnostic for Lynparza.
Cancer type: Prostate Adenocarcinoma
Biomarkers: RAD51C pathogenic variants [present]
Therapy: Olaparib
Therapy approach: Monotherapy
Therapy strategy: PARP inhibition
Therapy type: Targeted therapy
Approval url: https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/208558s028lbl.pdf
Publication date: 2023-11-06"
